id,nombre
15023,SUPERIOR DOUBLE ROOM BALCONY
14859,SUPERIOR DOUBLE ROOM BALCONY (KITCHENETTE)
15024,SUPERIOR DOUBLE ROOM BALCONY NON REFUNDABLE
1523,SUPERIOR DOUBLE ROOM BB
1527,SUPERIOR DOUBLE ROOM HB
13579,SUPERIOR DOUBLE ROOM NON REFUNDABLE
11267,SUPERIOR DOUBLE ROOM NONREFUNDABLE
11000,SUPERIOR DOUBLE ROOM NR
10979,SUPERIOR DOUBLE ROOM NR RO
15978,SUPERIOR DOUBLE ROOM PLUS 2 CAMAS INDIVIDUAIS E 1 SOFÁ CAMA DE CASAL <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%
10987,SUPERIOR DOUBLE ROOM RO
15104,SUPERIOR DOUBLE ROOM RO   NON REFUNDABLE
11044,SUPERIOR DOUBLE ROOM RO  NON REFUNDABLE
15068,SUPERIOR DOUBLE ROOM RO NR
13268,"SUPERIOR DOUBLE ROOM SINGLE USE , 1 DOUBLE BED + "
13271,"SUPERIOR DOUBLE ROOM SINGLE USE , 1 TWIN BED + "
1364,SUPERIOR DOUBLE ROOM SINGLE USE (1 QUEEN BED)
11103,SUPERIOR DOUBLE ROOM TERRACE
12943,SUPERIOR DOUBLE ROOM WITH A VIEW TO LISBON
11230,SUPERIOR DOUBLE ROOM WITH BALCONY
11154,SUPERIOR DOUBLE ROOM WITH CITY VIEW
13367,SUPERIOR DOUBLE ROOM WITH RIVER VIEW   BREAKFAST INCLUDED IN THE PRICE
13334,SUPERIOR DOUBLE ROOM WITH RIVER VIEW   NON REFUNDABLE
11960,SUPERIOR DOUBLE ROOM WITH RIVER VIEW  BREAKFAST INCLUDED IN THE PRICE
11920,SUPERIOR DOUBLE ROOM WITH RIVER VIEW  NONREFUNDABLE
14934,SUPERIOR DOUBLE ROOM WITH SEA VIEW   BREAKFAST INCLUDED IN THE PRICE
1240,SUPERIOR DOUBLE ROOM WITH TERRACE
1242,SUPERIOR DOUBLE ROOM WITH TERRACE   BREAKFAST INCLUDED IN THE PRICE
16754,SUPERIOR DOUBLE ROOM WITH TWO DOUBLE BEDS
11947,"SUPERIOR DOUBLE ROOM, 1 DOUBLE BED"
8928,"SUPERIOR DOUBLE ROOM, 1 DOUBLE BED,NONSMOKING"
8939,"SUPERIOR DOUBLE ROOM, 1 DOUBLE BED,NONSMOKING + SAVE10%"
8927,"SUPERIOR DOUBLE ROOM, 1 DOUBLE BED,NONSMOKING + SAVE11%"
6439,"SUPERIOR DOUBLE ROOM, 1 QUEEN BED, NON SMOKING"
9381,"SUPERIOR DOUBLE ROOM, 1 QUEEN BED, NON SMOKING + SAVE10%"
1398,"SUPERIOR DOUBLE ROOM, BALCONY"
1362,"SUPERIOR DOUBLE ROOM, CITY VIEW"
15020,"SUPERIOR DOUBLE ROOM, CITY VIEW,1 DOUBLE BED,NONSMOKING"
8622,"SUPERIOR DOUBLE ROOM, GARDEN AREA,1 DOUBLE BED,NONSMOKING + SAVE10%"
9669,"SUPERIOR DOUBLE ROOM, GARDEN AREA,1 DOUBLE BED,NONSMOKING + SAVE19%"
6430,"SUPERIOR DOUBLE ROOM, NON SMOKING,1 QUEEN BED + SAVE10%"
6431,"SUPERIOR DOUBLE ROOM, NON SMOKING,2 TWIN BEDS + SAVE10%"
1292,"SUPERIOR DOUBLE ROOM, TERRACE"
1327,"SUPERIOR DOUBLE ROOM, TERRACE (CABAÑA)"
6502,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING"
6495,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE"
6345,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
8777,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 10%"
9205,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 15%"
6393,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE"
6571,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
6333,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%"
9175,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%"
6692,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE15%"
7138,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE21%"
6713,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE25%"
6537,"SUPERIOR DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE28%"
8834,"SUPERIOR DOUBLE ROOM,1 KING BED,NONSMOKING"
6432,"SUPERIOR DOUBLE ROOM,1 QUEEN BED,NONSMOKING"
8821,"SUPERIOR DOUBLE ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 11%"
9380,"SUPERIOR DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE10%"
9011,"SUPERIOR DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE15%"
6646,"SUPERIOR DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE25%"
6641,"SUPERIOR DOUBLE ROOM,1 QUEEN BED,NONSMOKING + SAVE26%"
6433,"SUPERIOR DOUBLE ROOM,2 TWIN BEDS,NONSMOKING"
8822,"SUPERIOR DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 11%"
6332,"SUPERIOR DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%"
6590,"SUPERIOR DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%"
9010,"SUPERIOR DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE15%"
8979,"SUPERIOR DOUBLE ROOM,2 TWIN BEDS,NONSMOKING + SAVE25%"
11759,SUPERIOR DOUBLE ROOM(1 KING BED)
11738,SUPERIOR DOUBLE ROOM(1 KING BED) NON REFUNDABLE
11758,SUPERIOR DOUBLE ROOM(2 TWIN BEDS)
11736,SUPERIOR DOUBLE ROOM(2 TWIN BEDS) NON REFUNDABLE
13976,SUPERIOR DOUBLE SUITE (FULL DOUBLE BED)
13980,"SUPERIOR DOUBLE SUITE (FULL DOUBLE BED) (+ SOFA, KITCHEN)"
5411,SUPERIOR DOUBLE WITH BALCONY + SPECIAL DISCOUNT
15194,SUPERIOR DOUBLE/TWIN ROOM
15185,SUPERIOR DOUBLE/TWIN ROOM BB   NON REFUNDABLE
15187,SUPERIOR DOUBLE/TWIN ROOM RO
2866,SUPERIOR EB 15D BB
2864,SUPERIOR EB 15D RO
1183,SUPERIOR EB 60D BB
1180,SUPERIOR EB 60D RO
12262,SUPERIOR EXECUTIVE
12218,SUPERIOR GARDEN VIEW
11113,SUPERIOR GARDEN VIEW  SPECIAL OFFER
11096,SUPERIOR GARDEN VIEW  SPECIAL OFFER  PACK
11232,SUPERIOR GARDEN VIEW HB
11220,SUPERIOR GARDEN VIEW HB  PACK
11212,SUPERIOR GARDEN VIEW HB  SPECIAL OFFER
11198,SUPERIOR GARDEN VIEW HB  SPECIAL OFFER  PACK
393,SUPERIOR KING
17010,SUPERIOR KING FLASH SALE
12074,SUPERIOR KING NR
14986,SUPERIOR KING ROOM   SINGLE OCCUPANCY   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE
11564,SUPERIOR KING ROOM  BREAKFAST INCLUDED IN THE PRICE
11508,SUPERIOR KING ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE
13,SUPERIOR ME PLAZA DEL ÁNGEL VIEWS
11,SUPERIOR ME PLAZA DEL ÁNGEL VIEWS    NO REEMBOLSABLE
11844,SUPERIOR PARK VIEW 2 TWIN BEDS FLOOR 8 10 CITY VW FULL MARBLE BATHROOM FREE
12776,SUPERIOR PARK VIEW ROOM TWIN
12518,SUPERIOR PLUS
1856,SUPERIOR PREMIER (2PAX)
16907,SUPERIOR QUEEN ROOM
11541,SUPERIOR QUEEN ROOM  BREAKFAST INCLUDED IN THE PRICE
11486,SUPERIOR QUEEN ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE
14669,SUPERIOR RIVER VIEW
15398,SUPERIOR RIVER VIEW   NRF
15405,SUPERIOR RIVER VIEW RO
15388,SUPERIOR RIVER VIEW RO   NRF
1489,SUPERIOR RO
130,SUPERIOR ROOM
475,SUPERIOR ROOM    NO REEMBOLSABLE
797,SUPERIOR ROOM   KING OR TWIN ROOM
933,SUPERIOR ROOM   KING OR TWIN ROOM    NO REEMBOLSABLE
937,SUPERIOR ROOM   KING OR TWIN ROOM   TARIFA EMPAQUETADA
931,SUPERIOR ROOM   KING OR TWIN ROOM   TARIFA EMPAQUETADA    NO REEMBOLSABLE
15270,SUPERIOR ROOM   NON REFUNDABLE
1146,SUPERIOR ROOM   PACKAGE RATE
2961,SUPERIOR ROOM   SEA VIEW
14890,SUPERIOR ROOM   SINGLE OCCUPANCY   BREAKFAST INCLUDED IN THE PRICE
14710,SUPERIOR ROOM   SPECIAL OFFER
14223,SUPERIOR ROOM   SPECIAL OFFER   PACK
13942,SUPERIOR ROOM   TARIFA EMPAQUETADA
473,SUPERIOR ROOM   TARIFA EMPAQUETADA    NO REEMBOLSABLE
353,SUPERIOR ROOM   TERRACE
11545,SUPERIOR ROOM  NON REFUNDABLE
11115,SUPERIOR ROOM  PACK
11094,SUPERIOR ROOM  SPECIAL OFFER
11073,SUPERIOR ROOM  SPECIAL OFFER  PACK
13407,"SUPERIOR ROOM , 1 DOUBLE BED + "
11260,SUPERIOR ROOM (1/2 PAX)
12350,SUPERIOR ROOM (1AD)
12359,SUPERIOR ROOM (1AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
2819,SUPERIOR ROOM (2 ADULTOS + 1 NIÑO)
576,SUPERIOR ROOM (2 ADULTS + 1 CHILD)
575,SUPERIOR ROOM (2 ADULTS + 1 CHILD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
12329,SUPERIOR ROOM (2AD + 1CH)
12343,SUPERIOR ROOM (2AD + 1CH) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
12373,SUPERIOR ROOM (3AD)
12376,SUPERIOR ROOM (3AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
6667,"SUPERIOR ROOM (BALCONY UPON AVAILABILITY),1 KING BED,NONSMOKING + BOOK NOW AND SAVE"
6709,"SUPERIOR ROOM (BALCONY UPON AVAILABILITY),1 KING BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
13377,SUPERIOR ROOM (CITYVIEW)   NON REFUNDABLE
14284,SUPERIOR ROOM (EXTRA BED 2 ADULTS + 1 CHILD) (2 TWIN BEDS OR 1 DOUBLE BED)
13434,SUPERIOR ROOM (EXTRA BED)
1532,SUPERIOR ROOM (NEW STYLE)
6386,"SUPERIOR ROOM (WITH SPA ACCESS),1 QUEEN BED,NONSMOKING"
9261,"SUPERIOR ROOM (WITH SPA ACCESS),1 QUEEN BED,NONSMOKING + SAVE10%"
8783,"SUPERIOR ROOM (WITH SPA ACCESS),1 QUEEN BED,NONSMOKING + SAVE11%"
5434,SUPERIOR ROOM + EXCLUSIVE DISCOUNT
85,SUPERIOR ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
12651,SUPERIOR ROOM 1 ADULT
13931,SUPERIOR ROOM 1 ADULT   TARIFA EMPAQUETADA
13409,SUPERIOR ROOM 1 DOUBLE BED NONSMOKING
11315,SUPERIOR ROOM 1 KING BED
11300,SUPERIOR ROOM 1 KING BED NONREFUNDABLE
14930,SUPERIOR ROOM 1 QUEEN BED TERRACE NON REFUNDABLE
14706,SUPERIOR ROOM 2 TWIN BEDS NON SMOKING RIVER VIEW NON REFUNDABLE
246,SUPERIOR ROOM 2+1
12718,SUPERIOR ROOM 3 ADULTS
14012,SUPERIOR ROOM 3 ADULTS   TARIFA EMPAQUETADA
11565,SUPERIOR ROOM BB
15352,SUPERIOR ROOM BB   NR15BB10   NON REFUNDABLE 15D BB 10%
11756,SUPERIOR ROOM BB  NR15BB10  NON REFUNDABLE 15D BB 10
11765,SUPERIOR ROOM BB  NR15BB10  NON REFUNDABLE 15D BB 10 NON REFUNDABLE
15386,SUPERIOR ROOM BB NRF
241,SUPERIOR ROOM CITY VIEW
13865,SUPERIOR ROOM CITY VIEW NON REFUNDABLE
15206,SUPERIOR ROOM FB
11224,SUPERIOR ROOM HB
14755,SUPERIOR ROOM HB   SPECIAL OFFER
14254,SUPERIOR ROOM HB   SPECIAL OFFER   PACK
11210,SUPERIOR ROOM HB  PACK
11201,SUPERIOR ROOM HB  SPECIAL OFFER
11189,SUPERIOR ROOM HB  SPECIAL OFFER  PACK
321,SUPERIOR ROOM KING
1219,SUPERIOR ROOM NEW STYLE
10937,SUPERIOR ROOM NON REFUNDABLE
11842,SUPERIOR ROOM QUEEN FLOOR 8 10 CITY VIEW FULL MARBLE BATHROOM LUXURY BED FREE
15318,SUPERIOR ROOM RO
15350,SUPERIOR ROOM RO   NR15RO10   NON REFUNDABLE 15D RO 10%
11746,SUPERIOR ROOM RO  NR15RO10  NON REFUNDABLE 15D RO 10
15377,SUPERIOR ROOM RO NRF
15325,SUPERIOR ROOM SINGLE USE BB
15321,SUPERIOR ROOM SINGLE USE RO
10849,"SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE **PACKAGE RATE**, FULL BOARD, FREE WIFI"
10848,"SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE **PACKAGE RATE**, HALF BOARD, FREE WIFI"
10846,"SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE BREAKFAST BUFFET, FREE WIFI"
10839,SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE FREE WIFI
10936,"SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE FULL BOARD, FREE WIFI"
10934,"SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE HALF BOARD, FREE WIFI"
10850,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE **PACKAGE RATE**, FULL BOARD, FREE WIFI"
10847,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE **PACKAGE RATE**, HALF BOARD, FREE WIFI"
10845,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE BREAKFAST BUFFET, FREE WIFI"
10840,SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE FREE WIFI
10935,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE FULL BOARD, FREE WIFI"
10933,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE HALF BOARD, FREE WIFI"
762,SUPERIOR ROOM TRIPLE
924,SUPERIOR ROOM TRIPLE    NO REEMBOLSABLE
12209,SUPERIOR ROOM WITH 1 DOUBLE BED AND A SOFA BED
12535,SUPERIOR ROOM WITH A DOUBLE BED
14367,SUPERIOR ROOM WITH A DOUBLE BED    NO REEMBOLSABLE
13768,SUPERIOR ROOM WITH BALCONY
13749,SUPERIOR ROOM WITH BALCONY NON REFUNDABLE
12362,SUPERIOR ROOM WITH CITY VIEW
15184,SUPERIOR ROOM WITH CITY VIEW   NRF
6412,"SUPERIOR ROOM WITH LOUVRE VIEW,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE"
8806,"SUPERIOR ROOM WITH LOUVRE VIEW,1 QUEEN BED,NONSMOKING + SAVE 20%"
12230,SUPERIOR ROOM WITH ONE QUEEN SIZE BED AND ONE SINGLE BED
12177,SUPERIOR ROOM WITH QUEEN SIZE BED
14216,SUPERIOR ROOM WITH QUEEN SIZE BED    NO REEMBOLSABLE
12835,SUPERIOR ROOM WITH SOFA 2 ADULTS + 1 CHILDREN
6730,"SUPERIOR ROOM WITH SPA ACCESS,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE"
6725,"SUPERIOR ROOM WITH SPA ACCESS,1 DOUBLE BED,NONSMOKING + SAVE10%"
15323,SUPERIOR ROOM WITH SQUARE VIEW   NON REFUNDABLE BB
15312,SUPERIOR ROOM WITH SQUARE VIEW   NON REFUNDABLE RO
15329,SUPERIOR ROOM WITH SQUARE VIEW BB
14904,SUPERIOR ROOM WITH SQUARE VIEW RO
541,SUPERIOR ROOM WITH TERRACE
538,SUPERIOR ROOM WITH TERRACE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
13808,SUPERIOR ROOM WITH TERRACE NON REFUNDABLE
12385,SUPERIOR ROOM WITH TWIN BEDS
14368,SUPERIOR ROOM WITH TWIN BEDS    NO REEMBOLSABLE
12414,SUPERIOR ROOM WITH TWIN BEDS + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
15355,SUPERIOR ROOM WITH TWO DOUBLE BEDS BB
15354,SUPERIOR ROOM WITH TWO DOUBLE BEDS BB NON REFUNDABLE
15348,SUPERIOR ROOM WITH TWO DOUBLE BEDS RO
15346,SUPERIOR ROOM WITH TWO DOUBLE BEDS RO NON REFUNDABLE
12155,SUPERIOR ROOM WITH TWO SINGLE BEDS
14191,SUPERIOR ROOM WITH TWO SINGLE BEDS    NO REEMBOLSABLE
346,SUPERIOR ROOM WITH VIEW
474,SUPERIOR ROOM WITH VIEW   TARIFA EMPAQUETADA    NO REEMBOLSABLE
344,SUPERIOR ROOM WITH VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
13892,SUPERIOR ROOM WITH VIEWS
13874,SUPERIOR ROOM WITH VIEWS NON REFUNDABLE
1232,"SUPERIOR ROOM, 1 DOUBLE BED"
8837,"SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING"
6424,"SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
6429,"SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING + MEMBER’S PRICE: 5%"
16984,"SUPERIOR ROOM, 1 KING"
16990,"SUPERIOR ROOM, 1 KING   TARIFA EMPAQUETADA"
12386,"SUPERIOR ROOM, 1 KING SIZE BED"
12413,"SUPERIOR ROOM, 1 KING SIZE BED + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
17026,"SUPERIOR ROOM, 1 QUEEN"
6448,"SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING"
6438,"SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
6451,"SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING + MEMBER’S PRICE: 5%"
13548,"SUPERIOR ROOM, 1 QUEEN BED, CITY VIEW"
6365,"SUPERIOR ROOM, 1 QUEEN BED, NON SMOKING"
13550,"SUPERIOR ROOM, 1 QUEEN BED, TERRACE"
16983,"SUPERIOR ROOM, 2 DOUBLE"
16991,"SUPERIOR ROOM, 2 DOUBLE   TARIFA EMPAQUETADA"
17025,"SUPERIOR ROOM, 2 TWIN"
6366,"SUPERIOR ROOM, 2 TWIN BEDS, NON SMOKING"
13507,"SUPERIOR ROOM, 2 TWIN BEDS, NON SMOKING, RIVER VIEW + "
6604,"SUPERIOR ROOM, 2 TWIN BEDS,NONSMOKING + SAVE10%"
13427,"SUPERIOR ROOM, CITY VIEW , 1 DOUBLE BED"
13406,"SUPERIOR ROOM, CITY VIEW , 1 DOUBLE BED + "
6339,"SUPERIOR ROOM, CITY VIEW,1 DOUBLE BED,NONSMOKING"
14723,"SUPERIOR ROOM, VALLEY VIEW"
15675,"SUPERIOR ROOM, VALLEY VIEW 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>"
15674,"SUPERIOR ROOM, VALLEY VIEW 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>"
15718,"SUPERIOR ROOM, VALLEY VIEW 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>"
6310,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING"
6404,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
9343,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 10%"
8991,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE"
6744,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
6591,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%"
6583,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%"
9689,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE19%"
6407,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE20%"
8741,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE22%"
8632,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE25%"
9304,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE28%"
6403,"SUPERIOR ROOM,1 KING BED,NONSMOKING"
6771,"SUPERIOR ROOM,1 KING BED,NONSMOKING + BOOK EARLY AND SAVE"
6588,"SUPERIOR ROOM,1 KING BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
6593,"SUPERIOR ROOM,1 KING BED,NONSMOKING + MEMBER’S PRICE: 10%"
6773,"SUPERIOR ROOM,1 KING BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
8818,"SUPERIOR ROOM,1 KING BED,NONSMOKING + SAVE10%,10% OFF BEVERAGES"
6389,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING"
6435,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE"
9628,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
8996,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10% (ON SELECT NIGHTS)"
8799,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + SAVE 20%"
6427,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + SAVE10%"
6358,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING"
8992,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE"
6743,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10%"
8997,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10% (ON SELECT NIGHTS)"
6428,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%"
8817,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%,10% OFF BEVERAGES"
8827,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%"
9688,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE19%"
6406,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE20%"
8740,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE22%"
8631,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE25%"
9305,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE28%"
11118,SUPERIOR ROOM(TERRACE)
5541,SUPERIOR ROOMS
5533,SUPERIOR ROOMS + EXCLUSIVE DISCOUNT
11587,SUPERIOR ROSSIO AND CASTLE VIEW ROOM
14874,SUPERIOR ROSSIO AND CASTLE VIEW ROOM   NON REFUNDABLE
11568,SUPERIOR ROSSIO AND CASTLE VIEW ROOM  NON REFUNDABLE
13437,SUPERIOR SEA VIEW
11883,SUPERIOR SEA VIEW ROOM
14964,SUPERIOR SEA VIEW ROOM   NON REFUNDABLE
11877,SUPERIOR SEA VIEW ROOM  NON REFUNDABLE
11237,SUPERIOR SINGLE
14530,SUPERIOR SINGLE (1PAX)
11690,SUPERIOR SINGLE BALCONY ROOM
14432,SUPERIOR SINGLE BALCONY ROOM   NR15BB10   NON REFUNDABLE 15D BB 10%
11671,SUPERIOR SINGLE BALCONY ROOM  NR15BB10  NON REFUNDABLE 15D BB 10%
11712,SUPERIOR SINGLE BB
11698,SUPERIOR SINGLE BB NRF
11731,SUPERIOR SINGLE HB
11702,SUPERIOR SINGLE RO
11687,SUPERIOR SINGLE RO NRF
12326,SUPERIOR SINGLE ROOM
13252,SUPERIOR SINGLE ROOM   BREAKFAST INCLUDED IN THE PRICE
13245,SUPERIOR SINGLE ROOM   NON REFUNDABLE
11420,SUPERIOR SINGLE ROOM  BREAKFAST INCLUDED IN THE PRICE
13304,"SUPERIOR SINGLE ROOM , 1 TWIN BED + "
14309,SUPERIOR SINGLE ROOM (1 TWIN BED)
13889,SUPERIOR SINGLE ROOM (FULL DOUBLE BED)
12338,SUPERIOR SINGLE ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED
11638,SUPERIOR SINGLE ROOM BB
11618,SUPERIOR SINGLE ROOM BB NRF
11660,SUPERIOR SINGLE ROOM HB
13745,SUPERIOR SINGLE ROOM NON REFUNDABLE
11628,SUPERIOR SINGLE ROOM RO
11607,SUPERIOR SINGLE ROOM RO NRF
14973,SUPERIOR SINGLE ROOM SEA VIEW
12153,SUPERIOR SINGLE ROOM WITH 1 QUEEN SIZE BED
14190,SUPERIOR SINGLE ROOM WITH 1 QUEEN SIZE BED    NO REEMBOLSABLE
13969,SUPERIOR SINGLE ROOM WITH STREET VIEW
11757,SUPERIOR SINGLE ROOM(1 KING BED)
11737,SUPERIOR SINGLE ROOM(1 KING BED) NON REFUNDABLE
11760,SUPERIOR SINGLE ROOM(2 TWIN BEDS)
11739,SUPERIOR SINGLE ROOM(2 TWIN BEDS) NON REFUNDABLE
13905,SUPERIOR SINGLE SUITE
14004,SUPERIOR SINGLE SUITE (+ SOFA)
13984,SUPERIOR SINGLE SUITE (KITCHEN)
12662,SUPERIOR SINGLE USE
16759,SUPERIOR STANDARD
11940,SUPERIOR STUDIO
13866,SUPERIOR STUDIO NON REFUNDABLE
11900,SUPERIOR STUDIO NONREFUNDABLE
13663,SUPERIOR STUDIO SUITE
11913,SUPERIOR SUITE
810,SUPERIOR SUITE   KING OR TWIN BEDS
13262,SUPERIOR SUITE   NON REFUNDABLE
14084,SUPERIOR SUITE   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE
13254,SUPERIOR SUITE   SINGLE OCCUPANCY   NON REFUNDABLE
13282,SUPERIOR SUITE   SINGLE OCCUPANCY   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE
11431,SUPERIOR SUITE  NONREFUNDABLE
11421,SUPERIOR SUITE  SINGLE OCCUPANCY  NONREFUNDABLE
11454,SUPERIOR SUITE  SINGLE OCCUPANCY  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE
