id,nombre,category_real
10934,"SUPERIOR ROOM TERRACE (2 ADULTS + 1 CHILD) NON REFUNDABLE HALF BOARD, FREE WIFI",SUPERIOR ROOM
10850,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE **PACKAGE RATE**, FULL BOARD, FREE WIFI",SUPERIOR ROOM
10847,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE **PACKAGE RATE**, HALF BOARD, FREE WIFI",SUPERIOR ROOM
10845,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE BREAKFAST BUFFET, FREE WIFI",SUPERIOR ROOM
10840,SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE FREE WIFI,SUPERIOR ROOM
10935,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE FULL BOARD, FREE WIFI",SUPERIOR ROOM
10933,"SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE HALF BOARD, FREE WIFI",SUPERIOR ROOM
762,SUPERIOR ROOM TRIPLE,SUPERIOR ROOM
924,SUPERIOR ROOM TRIPLE    NO REEMBOLSABLE,SUPERIOR ROOM
12209,SUPERIOR ROOM WITH 1 DOUBLE BED AND A SOFA BED,SUPERIOR ROOM
12535,SUPERIOR ROOM WITH A DOUBLE BED,SUPERIOR ROOM
14367,SUPERIOR ROOM WITH A DOUBLE BED    NO REEMBOLSABLE,SUPERIOR ROOM
13768,SUPERIOR ROOM WITH BALCONY,SUPERIOR ROOM
13749,SUPERIOR ROOM WITH BALCONY NON REFUNDABLE,SUPERIOR ROOM
12362,SUPERIOR ROOM WITH CITY VIEW,SUPERIOR ROOM
15184,SUPERIOR ROOM WITH CITY VIEW   NRF,SUPERIOR ROOM
6412,"SUPERIOR ROOM WITH LOUVRE VIEW,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE",SUPERIOR ROOM
8806,"SUPERIOR ROOM WITH LOUVRE VIEW,1 QUEEN BED,NONSMOKING + SAVE 20%",SUPERIOR ROOM
12230,SUPERIOR ROOM WITH ONE QUEEN SIZE BED AND ONE SINGLE BED,SUPERIOR ROOM
12177,SUPERIOR ROOM WITH QUEEN SIZE BED,SUPERIOR ROOM
14216,SUPERIOR ROOM WITH QUEEN SIZE BED    NO REEMBOLSABLE,SUPERIOR ROOM
12835,SUPERIOR ROOM WITH SOFA 2 ADULTS + 1 CHILDREN,SUPERIOR ROOM
6730,"SUPERIOR ROOM WITH SPA ACCESS,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE",SUPERIOR ROOM
6725,"SUPERIOR ROOM WITH SPA ACCESS,1 DOUBLE BED,NONSMOKING + SAVE10%",SUPERIOR ROOM
15323,SUPERIOR ROOM WITH SQUARE VIEW   NON REFUNDABLE BB,SUPERIOR ROOM
15312,SUPERIOR ROOM WITH SQUARE VIEW   NON REFUNDABLE RO,SUPERIOR ROOM
15329,SUPERIOR ROOM WITH SQUARE VIEW BB,SUPERIOR ROOM
14904,SUPERIOR ROOM WITH SQUARE VIEW RO,SUPERIOR ROOM
541,SUPERIOR ROOM WITH TERRACE,SUPERIOR ROOM
538,SUPERIOR ROOM WITH TERRACE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
13808,SUPERIOR ROOM WITH TERRACE NON REFUNDABLE,SUPERIOR ROOM
12385,SUPERIOR ROOM WITH TWIN BEDS,SUPERIOR ROOM
14368,SUPERIOR ROOM WITH TWIN BEDS    NO REEMBOLSABLE,SUPERIOR ROOM
12414,SUPERIOR ROOM WITH TWIN BEDS + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
15355,SUPERIOR ROOM WITH TWO DOUBLE BEDS BB,SUPERIOR ROOM
15354,SUPERIOR ROOM WITH TWO DOUBLE BEDS BB NON REFUNDABLE,SUPERIOR ROOM
15348,SUPERIOR ROOM WITH TWO DOUBLE BEDS RO,SUPERIOR ROOM
15346,SUPERIOR ROOM WITH TWO DOUBLE BEDS RO NON REFUNDABLE,SUPERIOR ROOM
12155,SUPERIOR ROOM WITH TWO SINGLE BEDS,SUPERIOR ROOM
14191,SUPERIOR ROOM WITH TWO SINGLE BEDS    NO REEMBOLSABLE,SUPERIOR ROOM
346,SUPERIOR ROOM WITH VIEW,SUPERIOR ROOM
474,SUPERIOR ROOM WITH VIEW   TARIFA EMPAQUETADA    NO REEMBOLSABLE,SUPERIOR ROOM
344,SUPERIOR ROOM WITH VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
13892,SUPERIOR ROOM WITH VIEWS,SUPERIOR ROOM
13874,SUPERIOR ROOM WITH VIEWS NON REFUNDABLE,SUPERIOR ROOM
1232,"SUPERIOR ROOM, 1 DOUBLE BED",SUPERIOR ROOM
8837,"SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING",SUPERIOR ROOM
6424,"SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE",SUPERIOR ROOM
6429,"SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING + MEMBER’S PRICE: 5%",SUPERIOR ROOM
16984,"SUPERIOR ROOM, 1 KING",SUPERIOR ROOM
16990,"SUPERIOR ROOM, 1 KING   TARIFA EMPAQUETADA",SUPERIOR ROOM
12386,"SUPERIOR ROOM, 1 KING SIZE BED",SUPERIOR ROOM
12413,"SUPERIOR ROOM, 1 KING SIZE BED + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED",SUPERIOR ROOM
17026,"SUPERIOR ROOM, 1 QUEEN",SUPERIOR ROOM
6448,"SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING",SUPERIOR ROOM
6438,"SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE",SUPERIOR ROOM
6451,"SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING + MEMBER’S PRICE: 5%",SUPERIOR ROOM
13548,"SUPERIOR ROOM, 1 QUEEN BED, CITY VIEW",SUPERIOR ROOM
6365,"SUPERIOR ROOM, 1 QUEEN BED, NON SMOKING",SUPERIOR ROOM
13550,"SUPERIOR ROOM, 1 QUEEN BED, TERRACE",SUPERIOR ROOM
16983,"SUPERIOR ROOM, 2 DOUBLE",SUPERIOR ROOM
16991,"SUPERIOR ROOM, 2 DOUBLE   TARIFA EMPAQUETADA",SUPERIOR ROOM
17025,"SUPERIOR ROOM, 2 TWIN",SUPERIOR ROOM
6366,"SUPERIOR ROOM, 2 TWIN BEDS, NON SMOKING",SUPERIOR ROOM
13507,"SUPERIOR ROOM, 2 TWIN BEDS, NON SMOKING, RIVER VIEW + ",SUPERIOR ROOM
6604,"SUPERIOR ROOM, 2 TWIN BEDS,NONSMOKING + SAVE10%",SUPERIOR ROOM
13427,"SUPERIOR ROOM, CITY VIEW , 1 DOUBLE BED",SUPERIOR ROOM
13406,"SUPERIOR ROOM, CITY VIEW , 1 DOUBLE BED + ",SUPERIOR ROOM
6339,"SUPERIOR ROOM, CITY VIEW,1 DOUBLE BED,NONSMOKING",SUPERIOR ROOM
14723,"SUPERIOR ROOM, VALLEY VIEW",SUPERIOR ROOM
15675,"SUPERIOR ROOM, VALLEY VIEW 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",SUPERIOR ROOM
15674,"SUPERIOR ROOM, VALLEY VIEW 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>",SUPERIOR ROOM
15718,"SUPERIOR ROOM, VALLEY VIEW 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>",SUPERIOR ROOM
6310,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING",SUPERIOR ROOM
6404,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE",SUPERIOR ROOM
9343,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 10%",SUPERIOR ROOM
8991,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE",SUPERIOR ROOM
6744,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%",SUPERIOR ROOM
6591,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%",SUPERIOR ROOM
6583,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%",SUPERIOR ROOM
9689,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE19%",SUPERIOR ROOM
6407,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE20%",SUPERIOR ROOM
8741,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE22%",SUPERIOR ROOM
8632,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE25%",SUPERIOR ROOM
9304,"SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE28%",SUPERIOR ROOM
6403,"SUPERIOR ROOM,1 KING BED,NONSMOKING",SUPERIOR ROOM
6771,"SUPERIOR ROOM,1 KING BED,NONSMOKING + BOOK EARLY AND SAVE",SUPERIOR ROOM
6588,"SUPERIOR ROOM,1 KING BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE",SUPERIOR ROOM
6593,"SUPERIOR ROOM,1 KING BED,NONSMOKING + MEMBER’S PRICE: 10%",SUPERIOR ROOM
6773,"SUPERIOR ROOM,1 KING BED,NONSMOKING + PRIVATE SALE: SAVE 10%",SUPERIOR ROOM
8818,"SUPERIOR ROOM,1 KING BED,NONSMOKING + SAVE10%,10% OFF BEVERAGES",SUPERIOR ROOM
6389,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING",SUPERIOR ROOM
6435,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE",SUPERIOR ROOM
9628,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10%",SUPERIOR ROOM
8996,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10% (ON SELECT NIGHTS)",SUPERIOR ROOM
8799,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + SAVE 20%",SUPERIOR ROOM
6427,"SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + SAVE10%",SUPERIOR ROOM
6358,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING",SUPERIOR ROOM
8992,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE",SUPERIOR ROOM
6743,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10%",SUPERIOR ROOM
8997,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10% (ON SELECT NIGHTS)",SUPERIOR ROOM
6428,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%",SUPERIOR ROOM
8817,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%,10% OFF BEVERAGES",SUPERIOR ROOM
8827,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%",SUPERIOR ROOM
9688,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE19%",SUPERIOR ROOM
6406,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE20%",SUPERIOR ROOM
8740,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE22%",SUPERIOR ROOM
8631,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE25%",SUPERIOR ROOM
9305,"SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE28%",SUPERIOR ROOM
11118,SUPERIOR ROOM(TERRACE),SUPERIOR ROOM
5541,SUPERIOR ROOMS,SUPERIOR ROOM
5533,SUPERIOR ROOMS + EXCLUSIVE DISCOUNT,SUPERIOR ROOM
11587,SUPERIOR ROSSIO AND CASTLE VIEW ROOM,SUPERIOR ROOM
14874,SUPERIOR ROSSIO AND CASTLE VIEW ROOM   NON REFUNDABLE,SUPERIOR ROOM
11568,SUPERIOR ROSSIO AND CASTLE VIEW ROOM  NON REFUNDABLE,SUPERIOR ROOM
13437,SUPERIOR SEA VIEW,SUPERIOR ROOM
11883,SUPERIOR SEA VIEW ROOM,SUPERIOR ROOM
14964,SUPERIOR SEA VIEW ROOM   NON REFUNDABLE,SUPERIOR ROOM
11877,SUPERIOR SEA VIEW ROOM  NON REFUNDABLE,SUPERIOR ROOM
11237,SUPERIOR SINGLE,SUPERIOR ROOM
14530,SUPERIOR SINGLE (1PAX),SUPERIOR ROOM
11690,SUPERIOR SINGLE BALCONY ROOM,SUPERIOR ROOM
14432,SUPERIOR SINGLE BALCONY ROOM   NR15BB10   NON REFUNDABLE 15D BB 10%,SUPERIOR ROOM
11671,SUPERIOR SINGLE BALCONY ROOM  NR15BB10  NON REFUNDABLE 15D BB 10%,SUPERIOR ROOM
11712,SUPERIOR SINGLE BB,SUPERIOR ROOM
11698,SUPERIOR SINGLE BB NRF,SUPERIOR ROOM
11731,SUPERIOR SINGLE HB,SUPERIOR ROOM
11702,SUPERIOR SINGLE RO,SUPERIOR ROOM
11687,SUPERIOR SINGLE RO NRF,SUPERIOR ROOM
12326,SUPERIOR SINGLE ROOM,SUPERIOR ROOM
13252,SUPERIOR SINGLE ROOM   BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
13245,SUPERIOR SINGLE ROOM   NON REFUNDABLE,SUPERIOR ROOM
11420,SUPERIOR SINGLE ROOM  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
13304,"SUPERIOR SINGLE ROOM , 1 TWIN BED + ",SUPERIOR ROOM
14309,SUPERIOR SINGLE ROOM (1 TWIN BED),SUPERIOR ROOM
13889,SUPERIOR SINGLE ROOM (FULL DOUBLE BED),SUPERIOR ROOM
12338,SUPERIOR SINGLE ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
11638,SUPERIOR SINGLE ROOM BB,SUPERIOR ROOM
11618,SUPERIOR SINGLE ROOM BB NRF,SUPERIOR ROOM
11660,SUPERIOR SINGLE ROOM HB,SUPERIOR ROOM
13745,SUPERIOR SINGLE ROOM NON REFUNDABLE,SUPERIOR ROOM
11628,SUPERIOR SINGLE ROOM RO,SUPERIOR ROOM
11607,SUPERIOR SINGLE ROOM RO NRF,SUPERIOR ROOM
14973,SUPERIOR SINGLE ROOM SEA VIEW,SUPERIOR ROOM
12153,SUPERIOR SINGLE ROOM WITH 1 QUEEN SIZE BED,SUPERIOR ROOM
14190,SUPERIOR SINGLE ROOM WITH 1 QUEEN SIZE BED    NO REEMBOLSABLE,SUPERIOR ROOM
13969,SUPERIOR SINGLE ROOM WITH STREET VIEW,SUPERIOR ROOM
11757,SUPERIOR SINGLE ROOM(1 KING BED),SUPERIOR ROOM
11737,SUPERIOR SINGLE ROOM(1 KING BED) NON REFUNDABLE,SUPERIOR ROOM
11760,SUPERIOR SINGLE ROOM(2 TWIN BEDS),SUPERIOR ROOM
11739,SUPERIOR SINGLE ROOM(2 TWIN BEDS) NON REFUNDABLE,SUPERIOR ROOM
13905,SUPERIOR SINGLE SUITE,SUPERIOR ROOM
14004,SUPERIOR SINGLE SUITE (+ SOFA),SUPERIOR ROOM
13984,SUPERIOR SINGLE SUITE (KITCHEN),SUPERIOR ROOM
12662,SUPERIOR SINGLE USE,SUPERIOR ROOM
16759,SUPERIOR STANDARD,SUPERIOR ROOM
11940,SUPERIOR STUDIO,SUPERIOR ROOM
13866,SUPERIOR STUDIO NON REFUNDABLE,SUPERIOR ROOM
11900,SUPERIOR STUDIO NONREFUNDABLE,SUPERIOR ROOM
13663,SUPERIOR STUDIO SUITE,SUPERIOR ROOM
11913,SUPERIOR SUITE,SUPERIOR ROOM
810,SUPERIOR SUITE   KING OR TWIN BEDS,SUPERIOR ROOM
13262,SUPERIOR SUITE   NON REFUNDABLE,SUPERIOR ROOM
14084,SUPERIOR SUITE   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
13254,SUPERIOR SUITE   SINGLE OCCUPANCY   NON REFUNDABLE,SUPERIOR ROOM
13282,SUPERIOR SUITE   SINGLE OCCUPANCY   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
11431,SUPERIOR SUITE  NONREFUNDABLE,SUPERIOR ROOM
11421,SUPERIOR SUITE  SINGLE OCCUPANCY  NONREFUNDABLE,SUPERIOR ROOM
11454,SUPERIOR SUITE  SINGLE OCCUPANCY  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
11497,SUPERIOR SUITE (2 ADULTS)  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
11488,SUPERIOR SUITE (2 ADULTS)  SINGLE OCCUPANCY  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
16826,SUPERIOR SUITE 2 DOUBLE BEDS,SUPERIOR ROOM
11955,SUPERIOR SUITE EXECUTIVE LEVEL,SUPERIOR ROOM
11909,SUPERIOR SUITE EXECUTIVE LEVEL NONREFUNDABLE,SUPERIOR ROOM
16825,SUPERIOR SUITE KING BED,SUPERIOR ROOM
13300,SUPERIOR SUITE NON REFUNDABLE,SUPERIOR ROOM
11475,SUPERIOR SUITE NONREFUNDABLE,SUPERIOR ROOM
11972,SUPERIOR SUITE PATIO,SUPERIOR ROOM
11926,SUPERIOR SUITE PATIO NONREFUNDABLE,SUPERIOR ROOM
13354,SUPERIOR SUITE RO,SUPERIOR ROOM
13389,SUPERIOR SUITE T1,SUPERIOR ROOM
15340,SUPERIOR SUITE WITH SOFA BED,SUPERIOR ROOM
15335,SUPERIOR SUITE WITH SOFA BED   NR15RO10   NON REFUNDABLE 15D RO 10%,SUPERIOR ROOM
11661,SUPERIOR T1,SUPERIOR ROOM
12969,SUPERIOR TERRACE ROOM,SUPERIOR ROOM
13546,SUPERIOR THREE BEDROOM APARTMENT,SUPERIOR ROOM
563,SUPERIOR TRIPLE,SUPERIOR ROOM
560,SUPERIOR TRIPLE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
562,SUPERIOR TRIPLE 2 + 1,SUPERIOR ROOM
561,SUPERIOR TRIPLE 2 + 1 + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
12814,SUPERIOR TRIPLE ROOM,SUPERIOR ROOM
13289,SUPERIOR TRIPLE ROOM   NON REFUNDABLE,SUPERIOR ROOM
14915,SUPERIOR TRIPLE ROOM   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
11570,SUPERIOR TRIPLE ROOM  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
11522,SUPERIOR TRIPLE ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
15351,SUPERIOR TRIPLE ROOM BB,SUPERIOR ROOM
14925,SUPERIOR TRIPLE ROOM RO,SUPERIOR ROOM
5554,SUPERIOR TRIPLE ROOM TRIPLE OCCUPANCY + SPECIAL DISCOUNT,SUPERIOR ROOM
8998,"SUPERIOR TRIPLE ROOM,1 DOUBLE BED AND 1 TWIN BED,NONSMOKING + SAVE10%",SUPERIOR ROOM
6606,"SUPERIOR TRIPLE ROOM,1 QUEEN BED AND 1 LARGE TWIN BED,NONSMOKING + PRIVATE SALE",SUPERIOR ROOM
6615,"SUPERIOR TRIPLE ROOM,1 QUEEN BED AND 1 LARGE TWIN BED,NONSMOKING + PRIVATE SALE: SAVE 10%",SUPERIOR ROOM
6607,"SUPERIOR TRIPLE ROOM,3 LARGE TWIN BEDS,NONSMOKING + PRIVATE SALE",SUPERIOR ROOM
6616,"SUPERIOR TRIPLE ROOM,3 LARGE TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10%",SUPERIOR ROOM
8999,"SUPERIOR TRIPLE ROOM,3 TWIN BEDS,NONSMOKING + SAVE10%",SUPERIOR ROOM
1133,SUPERIOR TWIN,SUPERIOR ROOM
1066,SUPERIOR TWIN (TWO BEDS),SUPERIOR ROOM
439,SUPERIOR TWIN BEDS,SUPERIOR ROOM
11323,SUPERIOR TWIN OR DOUBLE ROOM,SUPERIOR ROOM
1201,SUPERIOR TWIN ROOM,SUPERIOR ROOM
13278,SUPERIOR TWIN ROOM   BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
13267,SUPERIOR TWIN ROOM   NON REFUNDABLE,SUPERIOR ROOM
11443,SUPERIOR TWIN ROOM  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
11478,SUPERIOR TWIN ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE,SUPERIOR ROOM
13647,"SUPERIOR TWIN ROOM , 2 TWIN BEDS",SUPERIOR ROOM
13351,"SUPERIOR TWIN ROOM , 2 TWIN BEDS + ",SUPERIOR ROOM
5550,SUPERIOR TWIN ROOM + SPECIAL DISCOUNT,SUPERIOR ROOM
11316,SUPERIOR TWIN ROOM 2 TWIN BEDS,SUPERIOR ROOM
14834,SUPERIOR TWIN ROOM 2 TWIN BEDS (SINGLE USE),SUPERIOR ROOM
11299,SUPERIOR TWIN ROOM 2 TWIN BEDS NONREFUNDABLE,SUPERIOR ROOM
14991,SUPERIOR TWIN ROOM NON REFUNDABLE,SUPERIOR ROOM
11268,SUPERIOR TWIN ROOM NONREFUNDABLE,SUPERIOR ROOM
11496,SUPERIOR TWIN ROOM NR,SUPERIOR ROOM
11490,SUPERIOR TWIN ROOM RO,SUPERIOR ROOM
11466,SUPERIOR TWIN ROOM RO NR,SUPERIOR ROOM
11164,SUPERIOR TWIN ROOM WITH CITY VIEW,SUPERIOR ROOM
13496,SUPERIOR TWIN ROOM WITH RIVER VIEW   NON REFUNDABLE,SUPERIOR ROOM
11174,SUPERIOR TWIN ROOM WITH SEA VIEW,SUPERIOR ROOM
6309,"SUPERIOR TWIN ROOM, 2 TWIN BEDS,NONSMOKING",SUPERIOR ROOM
12286,"SUPERIOR TWIN ROOM, SEA VIEW (2 TWIN BEDS)",SUPERIOR ROOM
6301,"SUPERIOR TWIN ROOM,2 TWIN BEDS,NONSMOKING",SUPERIOR ROOM
15160,SUPERIOR TWIN SINGLE USE BB,SUPERIOR ROOM
15173,SUPERIOR TWIN SINGLE USE HB,SUPERIOR ROOM
220,SUPERIOR TWIN/DOUBLE,SUPERIOR ROOM
1279,SUPERIOR TWIN/DOUBLE ROOM,SUPERIOR ROOM
12904,SUPERIOR TWO BEDROOM SEA VIEW APARTMENT,SUPERIOR ROOM
14636,SUPERIOR TWO BEDROOM SEA VIEW APARTMENT   TARIFA EMPAQUETADA    NO REEMBOLSABLE,SUPERIOR ROOM
16893,SUPERIOR TWO BEDS,SUPERIOR ROOM
3328,SUPERIOR UNDEFINED HABITACION SUPERIOR-  NO REEMBOLSABLE,SUPERIOR ROOM
12247,SUPERIOR VALLEY VIEW,SUPERIOR ROOM
12251,SUPERIOR VALLEY VIEW (1AD),SUPERIOR ROOM
12237,SUPERIOR VALLEY VIEW (1AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
12217,SUPERIOR VALLEY VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
13446,SUPERIOR VINTAGE,SUPERIOR ROOM
13444,SUPERIOR VINTAGE + EXT BBFLEXPACK,SUPERIOR ROOM
13439,SUPERIOR VINTAGE + EXT ROFLEXPACK,SUPERIOR ROOM
5441,SUPERIOR WITH ACCESS TO THE SPA,SUPERIOR ROOM
5436,SUPERIOR WITH ACCESS TO THE SPA + EXCLUSIVE DISCOUNT,SUPERIOR ROOM
12678,SUPERIOR WITH BALCONY,SUPERIOR ROOM
13960,SUPERIOR WITH BALCONY   TARIFA EMPAQUETADA,SUPERIOR ROOM
12679,SUPERIOR WITH BALCONY 2+1,SUPERIOR ROOM
13959,SUPERIOR WITH BALCONY 2+1   TARIFA EMPAQUETADA,SUPERIOR ROOM
12726,SUPERIOR WITH BALCONY 3 ADULTS,SUPERIOR ROOM
14020,SUPERIOR WITH BALCONY 3 ADULTS   TARIFA EMPAQUETADA,SUPERIOR ROOM
7324,SUPERIOR WITH EXTRA BED,SUPERIOR ROOM
9069,SUPERIOR WITH TERRACE WITH ACCESS TO THE SPA,SUPERIOR ROOM
9064,SUPERIOR WITH TERRACE WITH ACCESS TO THE SPA + EXCLUSIVE DISCOUNT,SUPERIOR ROOM
11098,SUPERIOR WITH VALLEY VIEW,SUPERIOR ROOM
417,SUPERIOR XL ROOM,SUPERIOR ROOM
413,SUPERIOR XL ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,SUPERIOR ROOM
11063,"SUPERIOR, 1 TWIN BED",SUPERIOR ROOM
11600,"SUPERIOR, CITY VIEW",SUPERIOR ROOM
11426,"SUPERIOR, DOUBLE BED",SUPERIOR ROOM
12019,"SUPERIOR, DOUBLE BED, AVENUE VIEW",SUPERIOR ROOM
12036,"SUPERIOR, DOUBLE BED, CITY VIEW",SUPERIOR ROOM
12069,"SUPERIOR, DOUBLE BED, POOL VIEW",SUPERIOR ROOM
12078,"SUPERIOR, DOUBLE BED, WITH VIEW",SUPERIOR ROOM
12014,"SUPERIOR, DOUBLE OR TWIN BED",SUPERIOR ROOM
12028,"SUPERIOR, DOUBLE OR TWIN BED, CITY VIEW",SUPERIOR ROOM
12003,"SUPERIOR, DOUBLE/DOUBLE",SUPERIOR ROOM
12023,"SUPERIOR, DOUBLE/DOUBLE, CITY VIEW",SUPERIOR ROOM
11102,"SUPERIOR, MULTIPLE BEDS",SUPERIOR ROOM
11067,"SUPERIOR, QUEEN BED",SUPERIOR ROOM
12002,"SUPERIOR, SINGLE",SUPERIOR ROOM
11145,"SUPERIOR, SINGLE BED, QUEEN BED",SUPERIOR ROOM
12067,"SUPERIOR, SINGLE, CITY VIEW",SUPERIOR ROOM
11937,"SUPERIOR, SINGLE, DOUBLE BED",SUPERIOR ROOM
12024,"SUPERIOR, SINGLE, DOUBLE BED, CITY VIEW",SUPERIOR ROOM
11951,"SUPERIOR, SINGLE, TWIN BEDS",SUPERIOR ROOM
11193,"SUPERIOR, TRIPLE, QUEEN BED, SOFA",SUPERIOR ROOM
11068,"SUPERIOR, TWIN BEDS",SUPERIOR ROOM
12009,"SUPERIOR, TWIN BEDS, AVENUE VIEW",SUPERIOR ROOM
12022,"SUPERIOR, TWIN BEDS, CITY VIEW",SUPERIOR ROOM
11069,"SUPERIOR, TWIN BEDS, SOFA",SUPERIOR ROOM
12037,"SUPERIOR, TWIN BEDS, WITH VIEW",SUPERIOR ROOM
12018,"SUPERIOR, WITH VIEW",SUPERIOR ROOM
10798,SUPREMA 2 ADULTOS,SUPERIOR ROOM
297,SUPREME,SUPERIOR ROOM
5049,SUPREME (2PAX),SUPERIOR ROOM
5054,SUPREME (2PAX+1CHD),SUPERIOR ROOM
