id,nombre,category_id,category,text_length,word_count,has_bed_info,has_rate_info,has_apartment,has_family_room,has_studio,has_shared_room,has_suite,has_junior_suite,has_premium_room,has_deluxe_room,has_superior_room,has_quadruple_room,has_triple_room,has_double_room,has_standard_room,has_classic_room
8724,"STANDARD TWIN ROOM,2 TWIN BEDS,NONSMOKING + MEMBER’S PRICE: 15%",12,STANDARD ROOM,63,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6305,"STANDARD TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%",12,STANDARD ROOM,51,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6547,"STANDARD TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%",12,STANDARD ROOM,51,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6321,"STANDARD TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE19%",12,STANDARD ROOM,51,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15221,STANDARD TWIN SGL USE BB,12,STANDARD ROOM,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15219,STANDARD TWIN SGL USE BB NR,12,STANDARD ROOM,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3283,STANDARD TWIN/DOUBLE,11,DOUBLE ROOM,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1276,STANDARD TWIN/DOUBLE ROOM,11,DOUBLE ROOM,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3281,STANDARD TWIN/DOUBLE WINTER OFFER 15%,11,DOUBLE ROOM,37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3280,STANDARD TWIN/DOUBLE WINTER OFFER 15% PACKAGE,11,DOUBLE ROOM,45,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3282,STANDARD TWIN/DOUBLE- EMPAQUETADA OPAQUE,11,DOUBLE ROOM,40,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12204,STANDARD VALLEY VIEW,12,STANDARD ROOM,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14206,STANDARD VALLEY VIEW    NO REEMBOLSABLE,12,STANDARD ROOM,39,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12212,STANDARD VALLEY VIEW (1AD),12,STANDARD ROOM,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12197,STANDARD VALLEY VIEW (1AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,12,STANDARD ROOM,72,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12168,STANDARD VALLEY VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,12,STANDARD ROOM,66,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16873,STANDARD WITH 2 DOUBLE BEDS,11,DOUBLE ROOM,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16875,STANDARD WITH 2 DOUBLE BEDS 3 PEOPLE,11,DOUBLE ROOM,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16876,STANDARD WITH 2 DOUBLE BEDS 4 PEOPLE,11,DOUBLE ROOM,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12794,STANDARD WITH BALCONY,12,STANDARD ROOM,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11024,STANDARD WITH CITY VIEW,12,STANDARD ROOM,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3534,STANDARD WITH EXTRA BED (KID),12,STANDARD ROOM,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11041,STANDARD WITH VALLEY VIEW,12,STANDARD ROOM,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1355,STANDARD WITH WHIRLPOOL TUB 2 ADULTS,12,STANDARD ROOM,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633,STANDARD WITH WHIRLPOOL TUB 3 ADULTS,12,STANDARD ROOM,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11084,"STANDARD, DOUBLE BED",11,DOUBLE ROOM,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13381,"STANDARD, DOUBLE OR TWIN BED",11,DOUBLE ROOM,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13371,"STANDARD, DOUBLE OR TWIN BED, SMALL",11,DOUBLE ROOM,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16797,"STANDARD, DOUBLE/DOUBLE",11,DOUBLE ROOM,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16798,"STANDARD, KING BED",12,STANDARD ROOM,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1063,"STANDARD, ONE DOUBLE OR 2 SINGLE BEDS, STREET VIEW",11,DOUBLE ROOM,50,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11051,"STANDARD, QUEEN BED",12,STANDARD ROOM,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12063,"STANDARD, SINGLE",12,STANDARD ROOM,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11991,"STANDARD, SINGLE, CITY VIEW",12,STANDARD ROOM,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11045,"STANDARD, SINGLE, QUEEN BED",12,STANDARD ROOM,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11038,"STANDARD, SINGLE, TWIN BEDS",12,STANDARD ROOM,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11575,"STANDARD, STREET VIEW",12,STANDARD ROOM,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16857,"STANDARD, TRIPLE",10,TRIPLE ROOM,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11071,"STANDARD, TWIN BEDS",12,STANDARD ROOM,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12228,STANDART,12,STANDARD ROOM,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12516,STANDART PLUS,12,STANDARD ROOM,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,STARDARD ROOM,12,STANDARD ROOM,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,STARDARD TRIPLE ROOM,10,TRIPLE ROOM,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12866,STAY,12,STANDARD ROOM,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12857,STAY + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,12,STANDARD ROOM,50,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10996,STAY DOUBLE,11,DOUBLE ROOM,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11006,STAY DOUBLE NRF,11,DOUBLE ROOM,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10984,STAY DOUBLE RO,11,DOUBLE ROOM,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10977,STAY DOUBLE RO NRF,11,DOUBLE ROOM,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11082,STAY DOUBLE SUPERIOR,8,SUPERIOR ROOM,20,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11059,STAY DOUBLE SUPERIOR NRF,8,SUPERIOR ROOM,24,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11027,STAY DOUBLE SUPERIOR RO,8,SUPERIOR ROOM,23,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11016,STAY DOUBLE SUPERIOR RO NRF,8,SUPERIOR ROOM,27,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11906,STAY ONE,12,STANDARD ROOM,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12828,STAY ONE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,12,STANDARD ROOM,54,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,STAY ONE NRF,12,STANDARD ROOM,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11922,STAY ONE RO,12,STANDARD ROOM,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11899,STAY ONE RO NRF,12,STANDARD ROOM,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12832,STAY STANDARD,12,STANDARD ROOM,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12827,STAY STANDARD + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,12,STANDARD ROOM,59,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12029,STAY SUITE SUPERIOR,8,SUPERIOR ROOM,19,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12011,STAY SUITE SUPERIOR NRF,8,SUPERIOR ROOM,23,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11995,STAY SUITE SUPERIOR RO,8,SUPERIOR ROOM,22,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11984,STAY SUITE SUPERIOR RO NRF,8,SUPERIOR ROOM,26,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12846,STAY SUPERIOR,8,SUPERIOR ROOM,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12839,STAY SUPERIOR + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,8,SUPERIOR ROOM,59,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10997,STAY TWIN,12,STANDARD ROOM,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11005,STAY TWIN NRF,12,STANDARD ROOM,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10983,STAY TWIN RO,12,STANDARD ROOM,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10978,STAY TWIN RO NRF,12,STANDARD ROOM,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11081,STAY TWIN SUPERIOR,8,SUPERIOR ROOM,18,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11060,STAY TWIN SUPERIOR NRF,8,SUPERIOR ROOM,22,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11026,STAY TWIN SUPERIOR RO,8,SUPERIOR ROOM,21,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11015,STAY TWIN SUPERIOR RO NRF,8,SUPERIOR ROOM,25,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16912,STD 2 QUEEN BEDS,2,STUDIO,16,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16911,STD WITH 1 KING SIZE BED,2,STUDIO,24,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,STDDBV,2,STUDIO,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1230,STUDIO,2,STUDIO,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13416,STUDIO   APARTMENT +,0,APARTMENT,20,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15331,STUDIO   NR15RO10   NON REFUNDABLE 15D RO 10%,2,STUDIO,45,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14901,STUDIO   SUPERIOR,8,SUPERIOR ROOM,17,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5779,STUDIO + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,2,STUDIO,52,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13961,STUDIO APARTMENT (2A),0,APARTMENT,21,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12841,STUDIO APARTMENT CITY VIEW,0,APARTMENT,26,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13843,STUDIO APARTMENT CITYVIEW (2A),0,APARTMENT,30,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13650,STUDIO APARTMENT RIVERVIEW (2A),0,APARTMENT,31,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13516,STUDIO APARTMENT WITH SEA VIEW   NON REFUNDABLE,0,APARTMENT,47,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11577,STUDIO CITY VIEW,2,STUDIO,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5809,STUDIO DELUXE,2,STUDIO,13,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5806,STUDIO DELUXE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,2,STUDIO,59,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12881,STUDIO DELUXE QUEEN BED,2,STUDIO,23,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13346,STUDIO DOUBLE SUPERIOR + EXT SPO 10%,8,SUPERIOR ROOM,36,6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
12891,STUDIO INNER,2,STUDIO,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14116,STUDIO SOFA BED (2A) + SPECIAL OFFER 10% DISCOUNT,2,STUDIO,49,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,STUDIO STANDARD,2,STUDIO,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12852,STUDIO STANDARD   INNER COURTYARD VIEW,2,STUDIO,38,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11630,STUDIO STANDARD  INNER COURTYARD VIEW,2,STUDIO,37,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
192,STUDIO STANDARD + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,2,STUDIO,61,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11718,STUDIO SUITE,2,STUDIO,12,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12805,STUDIO SUPERIOR,8,SUPERIOR ROOM,15,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12885,STUDIO SUPERIOR + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,8,SUPERIOR ROOM,61,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12889,STUDIO SUPERIOR QUEEN BED,8,SUPERIOR ROOM,25,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11650,STUDIO T0,2,STUDIO,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12806,STUDIO TWO BEDS,2,STUDIO,15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12799,STUDIO WITH DOUBLE BED,2,STUDIO,22,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12502,STUDIO WITH VIEWS,2,STUDIO,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12501,STUDIO WITH VIEWS + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,2,STUDIO,63,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6467,"STUDIO, 1 QUEEN BED,NONSMOKING",2,STUDIO,30,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13624,"STUDIO, 3 BEDROOMS , 1 DOUBLE BED, 2 TWIN BEDS AND 1 DOUBLE SOFA BED",2,STUDIO,68,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13625,"STUDIO, 3 BEDROOMS , 1 DOUBLE BED, 2 TWIN BEDS AND 1 DOUBLE SOFA BED + ",2,STUDIO,71,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1636,"STUDIO, JETTED TUB",2,STUDIO,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,SUITE,4,SUITE,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14707,SUITE      (1 ADULTO).,4,SUITE,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14815,SUITE      (2 ADULTOS).,4,SUITE,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14320,SUITE    NO REEMBOLSABLE,4,SUITE,24,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14899,SUITE   BREAKFAST INCLUDED IN THE PRICE,4,SUITE,39,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15041,SUITE   DE LUXE   RIVER VIEW,4,SUITE,28,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14819,SUITE   DOUBLE   COLLECTION,4,SUITE,27,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5080,SUITE   ESTANDARD NO REEMBOLSABLE,12,STANDARD ROOM,33,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5090,SUITE   ESTANDARD OPACA,12,STANDARD ROOM,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5081,SUITE   ESTANDARD OPACA NRF,12,STANDARD ROOM,27,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5089,SUITE   ESTANDARD PÚBLICA,12,STANDARD ROOM,25,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5078,SUITE   ESTANDARD SUITE STANDARD,12,STANDARD ROOM,32,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15277,SUITE   NON REFUNDABLE,4,SUITE,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15298,SUITE   NON REFUNDABLE   10%,4,SUITE,28,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13639,SUITE   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,4,SUITE,56,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15208,SUITE   NON REFUNDABLE 10%,4,SUITE,26,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14898,SUITE   NRF,4,SUITE,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15166,SUITE   RO,4,SUITE,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14816,SUITE   SPECIAL OFFER,4,SUITE,21,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14947,SUITE   VINTAGE,4,SUITE,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14920,SUITE   VISTA CIUDAD,4,SUITE,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14951,SUITE   VISTA MAR,4,SUITE,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11840,SUITE  1 BEDROOM  OCEAN VIEW,4,SUITE,28,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11399,SUITE  BREAKFAST INCLUDED IN THE PRICE,4,SUITE,38,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11239,SUITE  CLUBHOUSE RO,4,SUITE,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11229,SUITE  CLUBHOUSE RO  PACK,4,SUITE,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11211,SUITE  CLUBHOUSE RO  SPECIAL OFFER,4,SUITE,34,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11197,SUITE  CLUBHOUSE RO  SPECIAL OFFER  PACK,4,SUITE,40,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11385,SUITE  DE LUXE  PALACE,4,SUITE,22,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11376,SUITE  DE LUXE  PALACE NON REFUNDABLE,4,SUITE,37,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11387,SUITE  DE LUXE  PALACIO,4,SUITE,23,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11377,SUITE  DE LUXE  PALACIO NON REFUNDABLE,4,SUITE,38,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11556,SUITE  NON REFUNDABLE,4,SUITE,21,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11583,SUITE  NRF,4,SUITE,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11841,SUITE  SEA VIEW,4,SUITE,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11398,SUITE  SINGLE OCCUPANCY  BREAKFAST INCLUDED IN THE PRICE,4,SUITE,56,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11472,SUITE  SINGLE USE NON REFUNDABLE,4,SUITE,32,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12576,SUITE  TRIPLE,4,SUITE,13,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13703,"SUITE , 2 TWIN BEDS",4,SUITE,19,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11761,SUITE (06 INFANTE SUITE),4,SUITE,24,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16323,SUITE (06 INFANTE SUITE) 1 SOFÁ CAMA DE CASAL E 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 28%,4,SUITE,90,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11817,SUITE (08 GOVERNOR SUITE),4,SUITE,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11516,SUITE (1 ADULTS),4,SUITE,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13643,SUITE (1 PERS),4,SUITE,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6207,SUITE (2 ADULTS + 2 CHILD),4,SUITE,26,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13916,SUITE (2A) + SPECIAL OFFER 10% DISCOUNT_SPRING OFFER,4,SUITE,52,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13697,SUITE (2A+2CH),4,SUITE,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13950,SUITE (CITYVIEW)   NON REFUNDABLE,4,SUITE,33,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15741,SUITE (CLUB HOUSE) 2 CAMAS INDIVIDUAIS + PREÇO PARA MEMBROS: 33%,4,SUITE,64,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15733,SUITE (DOUBLE) 1 CAMA DE CASAL,4,SUITE,30,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15728,SUITE (DOUBLE) 1 CAMA DE CASAL <U>NON REFUNDABLE</U>,4,SUITE,52,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15958,SUITE (GARDEN) 1 CAMA KING SIZE,4,SUITE,31,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15948,SUITE (LISBON) 1 CAMA KING SIZE + POUPE 10%,4,SUITE,43,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15961,SUITE (MARITIME) 1 CAMA KING SIZE + POUPE 10%,4,SUITE,45,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11837,SUITE (PRACA DO COMERCIO KING SIZE BED),4,SUITE,39,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16376,"SUITE (PRACA DO COMERCIO, KING SIZE BED) 1 CAMA KING SIZE",4,SUITE,57,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11823,SUITE (ROSSIO),4,SUITE,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15944,SUITE (ROSSIO) 1 CAMA KING SIZE + PROMOÇÃO PRIVADA: POUPE 10%,4,SUITE,61,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15939,SUITE (ROSSIO) 1 CAMA KING SIZE <U>NON REFUNDABLE</U> + PROMOÇÃO PRIVADA: POUPE 10%,4,SUITE,83,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11814,SUITE (ROSSIO) NONREFUNDABLE,4,SUITE,28,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11826,SUITE (ROSSIO)(1 KING BED),4,SUITE,26,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11819,SUITE (ROSSIO)(1 KING BED) NON REFUNDABLE,4,SUITE,41,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15046,SUITE (SINGLE USE),4,SUITE,18,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15588,SUITE (SINGLE USE) 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 10%,4,SUITE,60,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
959,SUITE (SOLO LUNAS DE MIEL),4,SUITE,26,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15945,"SUITE (SUITE COLLECTION, IN THE NEW WINGS) 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 40%",4,SUITE,129,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11554,SUITE (TRIPLE),4,SUITE,14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15686,SUITE (TRIPLE) 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 10%,4,SUITE,97,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15685,SUITE (TRIPLE) 1 CAMA INDIVIDUAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> + PREÇO PARA MEMBROS: 10%,4,SUITE,99,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16254,SUITE (WITH EXTRABED) 1 CAMA KING SIZE E 1 CAMA INDIVIDUAL + PREÇO PARA MEMBROS: 26%,4,SUITE,84,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16200,SUITE (WITH EXTRABED) 1 CAMA KING SIZE E 1 CAMA INDIVIDUAL <U>NON REFUNDABLE</U> + PREÇO PARA MEMBROS: 26%,4,SUITE,106,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13435,SUITE +,4,SUITE,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,SUITE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED,4,SUITE,51,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11836,SUITE 1 BEDROOM OCEAN VIEW,4,SUITE,26,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11835,SUITE 1 BEDROOM OCEAN VIEW NONREFUNDABLE,4,SUITE,40,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,SUITE 1 CAMA,4,SUITE,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
529,SUITE 1 CAMA BUSINESS,4,SUITE,21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15740,SUITE 1 CAMA DE CASAL + POUPE 15%,4,SUITE,33,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15612,SUITE 1 CAMA DE CASAL + PREÇO PARA MEMBROS: 10%,4,SUITE,47,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
